artist,bio,Image URL,key
Pillow Queens,"Pillow Queens are an Irish indie rock band from Dublin, formed in 2016. The band is composed of co-lead vocalists Pamela Connolly and Sarah Corcoran (who both swap between playing rhythm guitar and bass), lead guitarist/backing vocalist Cathy McGuinness.
The band have been praised for their lyrical content, which often reckons with an Irish Catholic upbringing mixed with the band members themselves being openly LGBT. NME noted that the band ""explore the intersection of religion and queerness"", w",https://via.placeholder.com/160,pillowqueens
The Bloody Hollies,"The Bloody Hollies are an American punk rock band from Buffalo, New York, formed in 2000. Their lineup comprised three art school students. Their debut record, Got it Where it Counts!, came out on Garage Pop Records in 2002, and a local Buffalo paper named them the area's ""Top New Original Band"" that year. They signed to Sympathy for the Record Industry to release their sophomore effort, Fire At Will, in 2003. Three further albums arrived on Alive: If Footmen Tire You... in 2005, and Who to Trus",https://via.placeholder.com/160,thebloodyhollies
Kyodi,No Wikipedia page found for Kyodi.,https://via.placeholder.com/160,kyodi
Enjoy,Enjoy may refer to:,https://via.placeholder.com/160,enjoy
T.O.K.,"T.O.K. are a dancehall reggae group from Kingston, Jamaica. As of 2024, the group consists of Alistaire ""Alex"" McCalla, Roshaun ""Bay-C"" Clarke [1], Craig ""Craigy T"" Thompson, and Xavier ""Flexx"" Davidson (now known as Ja Flexx). They started their band in 1996, and announced its dissolution in 2015, before reuniting in 2022 and releasing a new song which would be the first after their reunion, titled NPLH (Home), featuring Shams the Producer. This song was released in 2023.
T.O.K. were described ",https://upload.wikimedia.org/wikipedia/commons/f/f5/2013-08-23_Chiemsee_Reggae_Summer_-_T.O.K._et_al._4176.JPG,tok
Lee Mack,"Lee Gordon McKillop (born 4 August 1968), known by his stage name Lee Mack, is an English comedian and actor, famed for his quick wit. Mack’s better known work includes creating, writing and starring in sitcom Not Going Out, and featuring as a team captain on panel show Would I Lie to You?. In 2022, he began hosting game show The 1% Club.",https://upload.wikimedia.org/wikipedia/commons/b/b0/Lee_Mack_Soccer_Aid_for_UNICEF_2024.jpg,leemack
The Birthday,,https://via.placeholder.com/160,thebirthday
Jörg & Dragan (Die Autohändler),No Wikipedia page found for Jörg & Dragan (Die Autohändler).,https://via.placeholder.com/160,jörg&dragan(dieautohändler)
IQ,,https://via.placeholder.com/160,iq
The Orwells,"The Orwells are an American rock band from Elmhurst, a suburb west of Chicago, Illinois, United States. The members include Mario Cuomo (vocals), Dominic Corso (guitar), Grant Brinner (bass), and Henry Brinner (drums). Their debut album Remember When was released in August 2012. The band is known for their song ""Who Needs You"", which was performed on the Late Show with David Letterman and was featured in an Apple commercial for the iPad Air 2.",https://upload.wikimedia.org/wikipedia/en/c/cb/The_Orwells_at_Pointfest_in_2014.jpg,theorwells
Flor de Loto,"Flor de Loto (""Lotus Flower"") is a Peruvian progressive folk rock band from Lima, Lima, founded in 1998. The group is noted for blending progressive rock with elements of Andean music. They have released almost ten albums and gone through a number of line-up changes, with vocalist/guitarist Alonso Herrera and bassist Alejandro Jarrín being the sole constant members.",https://via.placeholder.com/160,flordeloto
Ruido Blanco Hart,No Wikipedia page found for Ruido Blanco Hart.,https://via.placeholder.com/160,ruidoblancohart
Goofy,"Goofy is a cartoon character created by the Walt Disney Company. He is a tall, anthropomorphic dog who typically wears a turtle neck and vest, with pants, shoes, white gloves, and a tall hat originally designed as a rumpled fedora. Goofy is a close friend of Mickey Mouse and Donald Duck, and is Max Goof's father. He is normally characterized as hopelessly clumsy and dim-witted, yet this interpretation is not always definitive; occasionally, Goofy is shown as intuitive and clever, albeit in his o",https://via.placeholder.com/160,goofy
Vast,Vast or VAST may refer to:,https://via.placeholder.com/160,vast
Rockin' Ryan & The Real Goners,No Wikipedia page found for Rockin' Ryan & The Real Goners.,https://via.placeholder.com/160,rockinryan&therealgoners
Helloween,"Helloween is a German heavy metal band founded in 1984 in Hamburg by members of bands Iron Fist, Gentry, Second Hell and Powerfool. The band has at times been called one of the most influential European heavy metal bands of the 1980s. Its first lineup consisted of singer and guitarist Kai Hansen, bassist Markus Grosskopf, guitarist Michael Weikath and drummer Ingo Schwichtenberg. By the time Hansen left Helloween in 1989 to form Gamma Ray, the band had evolved into a five-piece, with Michael Kis",https://upload.wikimedia.org/wikipedia/commons/a/ac/Helloween_-_Pumpkins_United_-_Wacken_Open_Air_2018_03.jpg,helloween
dave the band,No Wikipedia page found for dave the band.,https://via.placeholder.com/160,davetheband
Josie Kreuzer,No Wikipedia page found for Josie Kreuzer.,https://via.placeholder.com/160,josiekreuzer
Janis Martin,"Janis Darlene Martin (March 27, 1940 – September 3, 2007) was an American rockabilly and country music singer. She was one of the few women working in the male-dominated rock and roll music field during the 1950s and one of country music's early female innovators. Martin was nicknamed the Female Elvis for her dance moves on stage, similar to those of Elvis Presley.

",https://upload.wikimedia.org/wikipedia/commons/2/21/Janis_Martin_1956.JPG,janismartin
The Creepshow,"The Creepshow is a Canadian rock band from Burlington, Ontario. The band formed in 2005 when the four original members got together with the purpose of starting a psychobilly band. The Creepshow writes the majority of their songs about horror films.

",https://upload.wikimedia.org/wikipedia/commons/d/d6/Thecreepshowaug2019.jpg,thecreepshow
Hysteric Panic,No Wikipedia page found for Hysteric Panic.,https://via.placeholder.com/160,hystericpanic
Wakin Chau,"Wakin Chau (Chinese: 周华健; pinyin: Zhōu Huájiàn; Jyutping: Zau1 Waa4 Gin6; born 22 December 1960), better known by his stage name Emil Chau during the 1980s and 1990s, is a Hong Kong-born Taiwanese singer and actor, popular throughout Taiwan, Hong Kong, Mainland China, and parts of Southeast Asia (Singapore, Malaysia, Indonesia and Vietnam). As of 2007, he has released more than 40 albums.",https://upload.wikimedia.org/wikipedia/commons/d/d4/WakinChau2007.jpg,wakinchau
Runaway Boys,"""Runaway Boys"" is the debut single by American rockabilly band Stray Cats, released November 21, 1980, by Arista Records in the UK, where it peaked at No. 9 on the Singles Chart. Its biggest success was in Finland, where it reached number one. The song was later included on the band's 1981 self-titled debut album.
Its first US release, by EMI America, was on the June 1982 album Built for Speed.",https://via.placeholder.com/160,runawayboys
Cast of Sleeping Beauty,No Wikipedia page found for Cast of Sleeping Beauty.,https://via.placeholder.com/160,castofsleepingbeauty
The Barnshakers,No Wikipedia page found for The Barnshakers.,https://via.placeholder.com/160,thebarnshakers
The Jimmy Castor Bunch,,https://via.placeholder.com/160,thejimmycastorbunch
Paolo De Santis,No Wikipedia page found for Paolo De Santis.,https://via.placeholder.com/160,paolodesantis
Snakebite,"A snakebite is an injury caused by the bite of a snake, especially a venomous snake. A common sign of a bite from a venomous snake is the presence of two puncture wounds from the animal's fangs. Sometimes venom injection from the bite may occur. This may result in redness, swelling, and severe pain at the area, which may take up to an hour to appear. Vomiting, blurred vision, tingling of the limbs, and sweating may result. Most bites are on the hands, arms, or legs. Fear following a bite is comm",https://upload.wikimedia.org/wikipedia/commons/6/6f/Cobra_bite_in_Thailand_%28image%2C_2023%29.jpg,snakebite
Diablo,Diablo or El Diablo is the Spanish word for 'devil'. It may refer to:,https://via.placeholder.com/160,diablo
Kikka Laitinen,No Wikipedia page found for Kikka Laitinen.,https://via.placeholder.com/160,kikkalaitinen
羅賓,No Wikipedia page found for 羅賓.,https://via.placeholder.com/160,羅賓
Aesthetic Perfection,"Aesthetic Perfection is an American-Austrian electronic musical project created by Daniel Graves in 2000. It was formed in Los Angeles, California before moving to Linz, Austria.",https://upload.wikimedia.org/wikipedia/commons/9/9c/Aestheticperfection-blackfieldfestival-2013.jpg,aestheticperfection
Maxtreme,No Wikipedia page found for Maxtreme.,https://via.placeholder.com/160,maxtreme
DING DONG,No Wikipedia page found for DING DONG.,https://via.placeholder.com/160,dingdong
Takeova,No Wikipedia page found for Takeova.,https://via.placeholder.com/160,takeova
B-Front,No Wikipedia page found for B-Front.,https://via.placeholder.com/160,b-front
ShuuKaRen,"ShuuKaRen was a Japanese Dance-pop and EDM duo formed and managed by LDH since 2016. They were a sub-unit of supergroup E-girls and signed to the record label Sony Music Japan. The duo was composed of sisters Shuuka and Karen Fujii (hence the sub-unit's name), making them the first joint unit of members from the groups Flower and Happiness. This was also the first time Shuuka provided vocals to a musical project besides being a performer.",https://via.placeholder.com/160,shuukaren
Rhumba,"Rhumba, also known as ballroom rumba, is a genre of ballroom music and dance that appeared in the East Coast of the United States during the 1930s. It combined American big band music with Afro-Cuban rhythms, primarily the son cubano, but also conga and rumba. Although taking its name from the latter, ballroom rumba differs completely from Cuban rumba in both its music and its dance. Hence, authors prefer the Americanized spelling of the word (rhumba) to distinguish between them.

",https://via.placeholder.com/160,rhumba
葉啟田,No Wikipedia page found for 葉啟田.,https://via.placeholder.com/160,葉啟田
Jenny Tseng,"Jenny Tseng (Chinese: 甄妮, Yan Nei; born Yan Suk Si (simplified Chinese: 甄淑诗; traditional Chinese: 甄淑詩; pinyin: Zhēn shū shī); 3 April 1953) is a Macanese singer. She has been based in Taiwan and Hong Kong for much of her career.",https://upload.wikimedia.org/wikipedia/commons/4/4e/Jenny_Tseng_in_2024_%281%29.jpg,jennytseng
Fatboy,,https://via.placeholder.com/160,fatboy
Cold Confusion,No Wikipedia page found for Cold Confusion.,https://via.placeholder.com/160,coldconfusion
Faizar,No Wikipedia page found for Faizar.,https://via.placeholder.com/160,faizar
Johnny & The Hurricanes,,https://via.placeholder.com/160,johnny&thehurricanes
Pepita Slappers,No Wikipedia page found for Pepita Slappers.,https://via.placeholder.com/160,pepitaslappers
Johnny Burnette & The Rock 'N' Roll Trio,No Wikipedia page found for Johnny Burnette & The Rock 'N' Roll Trio.,https://via.placeholder.com/160,johnnyburnette&therocknrolltrio
Bissett,"Bissett may refer to:

Bissett, Manitoba, a community in Canada
Bissett (surname), people with the surname Bissett
Clan Bissett, a Scottish clan
Bissett family (Ireland), a branch of the Scottish clan that settled in Ireland",https://via.placeholder.com/160,bissett
Marvin Rainwater,"Marvin Karlton Rainwater (July 2, 1925 – September 17, 2013) was an American country and rockabilly singer and songwriter who had several hits during the late 1950s, including the self-penned ""Gonna Find Me a Bluebird"" and ""Whole Lotta Woman,"" which hit #1 on the UK Singles Chart. He was known for wearing Native American fashion-themed outfits on stage and claimed to have quarter-blood Cherokee ancestry.",https://via.placeholder.com/160,marvinrainwater
Teejay,"Teejay may refer to:

Teejay Arunasalam
Teejay Marquez
Teejay Lanka, knitted fabric manufacturer
Teejay Haichert
Teejayx6",https://via.placeholder.com/160,teejay
Carolina & Her Rhythm Rockets,No Wikipedia page found for Carolina & Her Rhythm Rockets.,https://via.placeholder.com/160,carolina&herrhythmrockets
Teebone,"Teebone is a UK garage/drum and bass producer and DJ, best known for the 2000 hit ""Fly Bi"" which features the MCs Kie and Sparks.
In the 1990s, Teebone together with DJ Dextrous produced under a number of aliases including Fusion Forum and Regulators, releasing jungle and drum and bass records. In 1994, Teebone founded his label Riddim Track Records. In the late 1990s, he started producing UK garage; his biggest and most well-known track, ""Fly Bi"", reached No. 43 on the UK Singles Chart and No. ",https://via.placeholder.com/160,teebone
